ئا: ﻿ئا
پىنيىنىنى: پىنيىن,ى,نى
پىنيەن: پىنيەن
پىنېرا: پىنېرا
پىيادىلەر: پىيادە,لەر
پىيادە: پىيادە
پىيوڭياڭ: پىيوڭياڭ
پىچاق: پىچاق
پىچان: پىچان
پىڭ: پىڭ
پىڭجۈي: پىڭجۈي
پىڭدىڭشەنگىچە: پىڭدىڭشەن,گىچە
پىڭسو: پىڭسو
پىڭشى: پىڭشى
پيوڭياڭ: پيوڭياڭ
پيۇڭياڭ: پيۇڭياڭ
پيۇڭياڭغا: پيۇڭياڭ,غا
پۇ: پۇ
پۇت: پۇت
پۇتبول: پۇتبول
پۇتلىرىنى: پۇت,لار,ى,نى
پۇتى: پۇتى
پۇتىن: پۇتىن
پۇختا: پۇختا
پۇختىلاش: پۇختىلا,ش
پۇختىلاپ: پۇختىلا,پ
پۇختىلىشىمىز: پۇختىلا,ش,ىمىز
پۇراققا: پۇراق,قا
پۇراقنى: پۇراق,نى
پۇرسىتى: پۇرسىت,ى
پۇرسىتىدىن: پۇرسىتى,دىن
پۇرسىتىنى: پۇرسىتى,نى
پۇرسىتىگە: پۇرسىتى,گە
پۇرسەت: پۇرسەت
پۇرسەتتىن: پۇرسەت,تىن
پۇرسەتتە: پۇرسەت,تە
پۇرسەتكە: پۇرسەت,كە
پۇرسەتلەرنى: پۇرسەت,لەر,نى
پۇرسەتنى: پۇرسەت,نى
پۇرىقى: پۇراق,ى
پۇرۇچ: پۇرۇچ
پۇرۇچلىرىنى: پۇرۇچ,لار,ى,نى
پۇشايمان: پۇشايمان
پۇشايمانلىرى: پۇشايمان,لار,ى
پۇقرا: پۇقرا
پۇقراسى: پۇقرا,سى
پۇقراسىنى: پۇقرا,سى,نى
پۇقرالار: پۇقرا,لار
پۇقرالارغا: پۇقرا,لار,غا
پۇقرالارنى: پۇقرا,لار,نى
پۇقرالارنىڭ: پۇقرا,لار,نىڭ
پۇقرالىرى: پۇقرا,لار,ى
پۇقرالىرىدۇر: پۇقرا,لار,ىدۇر
پۇقرالىرىغا: پۇقرا,لار,ىغا
پۇقرالىرىغىلا: پۇقرا,لار,ىغىلا
پۇقرالىرىنى: پۇقرا,لار,ى,نى
پۇقرالىرىنىڭ: پۇقرا,لار,ى,نىڭ
پۇقرالىق: پۇقرالىق
پۇقرانىڭ: پۇقرا,نىڭ
پۇقراۋى: پۇقراۋى
پۇقرلار: پۇقر,لار
پۇل: پۇل
پۇلاڭلىتىپ: پۇلاڭلات,ىپ
پۇلدىن: پۇل,دىن
پۇلغا: پۇل,غا
پۇللارنىڭ: پۇل,لار,نىڭ
پۇللىرى: پۇل,لار,ى
پۇلنى: پۇل,نى
پۇلنىڭ: پۇل,نىڭ
پۇلى: پۇلى
پۇلىتزېر: پۇلىتزېر
پۇلىدىن: پۇل,ى,دىن
پۇلىغا: پۇل,ى,غا
پۇلىنى: پۇل,ى,نى
پۇلىنىڭ: پۇل,ى,نىڭ
پۇنتا: پۇنتا
پۇنتانىڭ: پۇنتا,نىڭ
پۇچېڭ: پۇچېڭ
پۇچېڭدا: پۇچېڭ,دا
پۇچېڭغا: پۇچېڭ,غا
پۇڭ: پۇڭ
پۇڭنى: پۇڭ,نى
پۈتتى: پۈت,تى
پۈتسە: پۈت,سە
پۈتكۈزدى: پۈتكۈز,دى
پۈتكۈزىدىغان: پۈتكۈز,ىدىغان
پۈتكۈزگەن: پۈتكۈز,گەن
پۈتكۈزگەنلەر: پۈتكۈز,گەن,لەر
پۈتكۈزگەنلەرنى: پۈتكۈز,گەن,لەر,نى
پۈتكۈزگەنلەرنىڭ: پۈتكۈز,گەن,لەر,نىڭ
پۈتكۈزۈش: پۈتكۈز,ۈش
پۈتكۈزۈشنى: پۈتكۈز,ۈش,نى
پۈتكۈزۈپ: پۈتكۈز,ۈپ
پۈتكۈل: پۈتكۈل
پۈتكەن: پۈتكەن
پۈتكەندىن: پۈتكەن,دىن
پۈتمەس: پۈتمە,س
پۈتىدىكەن: پۈت,ىدۇ,كەن
پۈتۈش: پۈت,ۈش
پۈتۈشۈش: پۈتۈش,ۈش
پۈتۈشۈشنى: پۈتۈش,ۈش,نى
پۈتۈلگەچكە: پۈتۈل,گەچكە
پۈتۈن: پۈتۈن
پۈتۈنلۈكىنى: پۈتۈنلۈك,ى,نى
پۈتۈنلەي: پۈتۈنلەي
پۈتۈپ: پۈت,ۈپ
پۈتۈپتۇ: پۈت,ۈپ,تۇ
پۈركەنگەن: پۈركەن,گەن
پۈكتۇق: پۈك,تۇق
پۈكۈپ: پۈك,ۈپ
پېتىنمايدىغان: پېتىن,ما,يدىغان
پېتىپ: پات,ىپ
پېداگوگىكا: پېداگوگىكا
پېروفېسسورلارنىڭ: پېروفېسسور,لار,نىڭ
پېرۇ: پېرۇ
پېسو: پېسو
پېشانەمگە: پېشانە,م,گە
پېشقەدەم: پېشقەدەم
پېشقەدەملەر: پېشقەدەم,لەر
پېشىنى: پەش,ى,نى
پېشۋا: پېشۋا
پېشۋاسىنىڭ: پېشۋا,سى,نىڭ
پېشۋالىرىنى: پېشۋا,لار,ى,نى
پېشۋالىرىنىڭ: پېشۋا,لار,ى,نىڭ
پېشۋانىڭ: پېشۋا,نىڭ
پېنسىيونېرى: پېنسىيونېرى
پېنسىيۇنېرلارنىڭ: پېنسىيۇنېر,لار,نىڭ
پېنسىيە: پېنسىيە
پېنسىيەگە: پېنسىيە,گە
پېي: پېي
پېيجۈن: پېيجۈن
پېيخۇا: پېيخۇا
پېيى: پاي,ى
پېيىنى: پاي,ى,نى
پېيىنىڭ: پاي,ى,نىڭ
پېچتىن: پېچ,تىن
پېچنى: پېچ,نى
پېچىنە: پېچىنە
پېچەتلىدى: پېچەتلە,دى
پېچەتلەپ: پېچەتلە,پ
پېڭ: پېڭ
پېڭنىڭ: پېڭ,نىڭ
پەخرىي: پەخرىي
پەخىرلىنىش: پەخىرلەن,ىش
پەخىرلىنىشكە: پەخىرلەن,ىش,كە
پەردىسىدىن: پەردە,سى,دىن
پەردە: پەردە
پەرزەنت: پەرزەنت
پەرزەنتلىرى: پەرزەنت,لەر,ى
پەرزەنتلىرىنىڭ: پەرزەنت,لەر,ى,نىڭ
پەرزەنتلىرىگە: پەرزەنت,لەر,ى,گە
پەرزەنتلىك: پەرزەنتلىك
پەرزەنتلەرگە: پەرزەنت,لەر,گە
پەرزەنتىڭىزنىڭ: پەرزەنت,ىڭىز,نىڭ
پەرق: پەرق
پەرققە: پەرق,قە
پەرقلىق: پەرقلىق
پەرقلىنىدۇ: پەرقلەن,ىدۇ
پەرقلەرنى: پەرق,لەر,نى
پەرقلەندۈرۈش: پەرقلەندۈر,ۈش
پەرقلەندۈرۈپ: پەرقلەندۈر,ۈپ
پەرقنى: پەرق,نى
پەرقى: پەرق,ى
پەرمانى: پەرمان,ى
پەرمانىغا: پەرمان,ىغا
پەرمانىنى: پەرمان,ى,نى
پەرى: پەرى
پەرىدە: پەرىدە
پەرۋاز: پەرۋاز
پەرۋاسىز: پەرۋا,سىز
پەرۋىش: پەرۋىش
پەرۋىشى: پەرۋىش,ى
پەزىلىتىگە: پەزىلەت,ى,گە
پەزىلەتلىك: پەزىلەتلىك
پەس: پەس
پەستە: پەس,تە
پەسكويغا: پەسكويغا
پەسلى: پەسلى
پەسلىدىكى: پەسلى,دىكى
پەسلىدە: پەسلى,دە
پەسلىگە: پەسلى,گە
پەسىلدىكى: پەسىل,دىكى
پەسىلدە: پەسىل,دە
پەسىللىك: پەسىللىك
پەسىلنىڭ: پەسىل,نىڭ
پەسىلىدە: پەسىل,ىدە
پەسىيىپ: پەسەي,ىپ
پەسەيتكەن: پەسەيت,كەن
پەسەيتىش: پەسەيت,ىش
پەسەيتىشىنى: پەسەيت,ىش,ى,نى
پەسەيتىپ: پەسەيت,ىپ
پەقەت: پەقەت
پەلتو: پەلتو
پەلتۇ: پەلتۇ
پەلتۇنىڭ: پەلتۇ,نىڭ
پەلسەپە: پەلسەپە
پەللىدە: پەللە,دە
پەللىسىدىلا: پەللە,سى,دىلا
پەللىسىگە: پەللە,سى,گە
پەللىگە: پەللە,گە
پەللە: پەللە
پەلەستىن: پەلەستىن
پەلەستىنلىكلەر: پەلەستىنلىك,لەر
پەلەستىنلىكنى: پەلەستىنلىك,نى
پەلەستىننى: پەلەستىن,نى
پەلەستىننىڭ: پەلەستىن,نىڭ
پەن: پەن
پەنجىم: پەنجىم
پەنلىرى: پەن,لەر,ى
پەنلەر: پەن,لەر
پەنلەرنى: پەن,لەر,نى
پەنلەرنىڭ: پەن,لەر,نىڭ
پەننى: پەن,نى
پەنگە: پەن,گە
پەيت: پەيت
پەيتتە: پەيت,تە
پەيتكە: پەيت,كە
پەيتنى: پەيت,نى
پەيدا: پەيدا
پەيدىنپەي: پەيدىنپەي
پەيزاۋات: پەيزاۋات
پەيكۈن: پەيكۈن
پەۋقۇلئاددە: پەۋقۇلئاددە
چاتاق: چاتاق
چاتقىلى: چات,قىلى
چاتقۇچتىن: چاتقۇچ,تىن
چارباغ: چارباغ
چارشەنبە: چارشەنبە
چارلاش: چارلا,ش
چارلاشقا: چارلا,ش,قا
چارلاشنى: چارلا,ش,نى
چارلاپ: چارلا,پ
چارىدە: چارە,دە
چارىسى: چارە,سى
چارىسىنى: چارە,سى,نى
چارىسىنىڭ: چارە,سى,نىڭ
چارىلاش: چارىلا,ش
چارىلىرى: چارە,لار,ى
چارىلىرىنى: چارە,لار,ى,نى
چارىلەر: چارە,لەر
چارىلەرنى: چارە,لەر,نى
چارىگە: چارە,گە
چارچاپ: چارچا,پ
چارۋا: چارۋا
چارۋىلارنىڭ: چارۋا,لار,نىڭ
چارۋىچى: چارۋىچى
چارۋىچىلار: چارۋىچى,لار
چارۋىچىلاردىن: چارۋىچى,لار,دىن
چارۋىچىلارغا: چارۋىچى,لار,غا
چارۋىچىلارنى: چارۋىچى,لار,نى
چارۋىچىلارنىڭ: چارۋىچى,لار,نىڭ
چارۋىچىلىرىمىزنى: چارۋىچى,لار,ىمىز,نى
چارۋىچىلىرىنى: چارۋىچى,لار,ى,نى
چارۋىچىلىق: چارۋىچىلىق
چارۋىچىلىقتىكى: چارۋىچىلىق,تىكى
چارۋىچىلىققا: چارۋىچىلىق,قا
چارۋىچىلىقنى: چارۋىچىلىق,نى
چارۋىچىلىقىنى: چارۋىچىلىق,ى,نى
چارۋىچىلىقىنىڭ: چارۋىچىلىق,ى,نىڭ
چارۋىچىنىڭ: چارۋىچى,نىڭ
چارە: چارە
چاستوتا: چاستوتا
چاغان: چاغان
چاغانتوقاي: چاغانتوقاي
چاغاندا: چاغان,دا
چاغاندىن: چاغان,دىن
چاغانغول: چاغانغول
چاغانغىمۇ: چاغان,غا,مۇ
چاغانغىچە: چاغان,غىچە
چاغانلىق: چاغانلىق
چاغاننى: چاغان,نى
چاغاننىڭ: چاغان,نىڭ
چاغدا: چاغ,دا
چاغدىكى: چاغ,دىكى
چاغلىرىنى: چاغ,لار,ى,نى
چاغنىڭ: چاغ,نىڭ
چاغىنى: چاغان,ى
چاغىنىدا: چاغان,دا
چاغىنىدىن: چاغان,دىن
چاغىنىلىق: چاغىنىلىق
چاقناپ: چاقناپ
چاقىرتىپ: چاقىرت,ىپ
چاقىردى: چاقىر,دى
چاقىرغان: چاقىر,غان
چاقىرغاندا: چاقىر,غان,دا
چاقىرماي: چاقىر,ما,ي
چاقىرىش: چاقىر,ىش
چاقىرىشتەك: چاقىر,ىش,تەك
چاقىرىشنى: چاقىر,ىش,نى
چاقىرىق: چاقىرىق
چاقىرىقنامە: چاقىرىق,نامە
چاقىرىقى: چاقىرىق,ى
چاقىرىپ: چاقىر,ىپ
چاقىسىز: چاقىسىز
چاقىسىزلارغا: چاقىسىز,لار,غا
چاقىلىق: چاقىلىق
چاقچاق: چاقچاق
چاقچاقتىكى: چاقچاق,تىكى
چاقچاقلىرى: چاقچاق,لار,ى
چاكىرى: چاكار,ى
چاكىنىلىق: چاكىنىلىق
چالا: چالا
چالغۇ: چالغۇ
چالۋاش: چالۋاش
چامىغا: چامىغا
چاي: چاي
چايدا: چاي,دا
چايدىن: چاي,دىن
چايغا: چاي,غا
چايكوۋسكى: چايكوۋسكى
چايكوۋسكىنى: چايكوۋسكى,نى
چايكوۋسكىنىڭ: چايكوۋسكى,نىڭ
چايلىرى: چاي,لار,ى
چاينىڭ: چاي,نىڭ
چاپان: چاپان
چاپقۇن: چاپقۇن
چاپقۇنلۇق: چاپقۇنلۇق
چاپقۇننى: چاپقۇن,نى
چاپقۇننىڭ: چاپقۇن,نىڭ
چاپلاش: چاپلا,ش
چاپلانغان: چاپلان,غان
چاپلايدۇ: چاپلا,ي,دۇ
چاپلاپ: چاپلا,پ
چاپلىغاندىن: چاپلا,غان,دىن
چاپلىنىپ: چاپلان,ىپ
چاپچال: چاپچال
چاچ: چاچ
چاچتى: چاچ,تى
چاچقانلىق: چاچ,قان,لىق
چاڭ: چاڭ
چاڭجى: چاڭجى
چاڭجياڭ: چاڭجياڭ
چاڭجيې: چاڭجيې
چاڭجۈن: چاڭجۈن
چاڭخۇا: چاڭخۇا
چاڭخېتاۋ: چاڭخېتاۋ
چاڭرۇڭ: چاڭرۇڭ
چاڭشا: چاڭشا
چاڭشادىكى: چاڭشا,دىكى
چاڭشادىن: چاڭشا,دىن
چاڭشى: چاڭشى
چاڭشىڭ: چاڭشىڭ
چاڭشەنزى: چاڭشەنزى
چاڭلې: چاڭلې
چاڭيۈەن: چاڭيۈەن
چاڭپىڭ: چاڭپىڭ
چاڭپۇتاڭ: چاڭپۇتاڭ
چاڭچىلىسى: چاڭچىلە,سى
چاڭچىلە: چاڭچىلە
چاڭچۈن: چاڭچۈن
چاڭچۈننىڭ: چاڭچۈن,نىڭ
چاڭگوۋ: چاڭگوۋ
چاۋ: چاۋ
چاۋتيەن: چاۋتيەن
چاۋشيەن: چاۋشيەن
چاۋشيەندىكى: چاۋشيەن,دىكى
چاۋشيەندە: چاۋشيەن,دە
چاۋشيەننى: چاۋشيەن,نى
چاۋشيەننىڭ: چاۋشيەن,نىڭ
چاۋشيەنچە: چاۋشيەن,چە
چاۋشيەنگە: چاۋشيەن,گە
چاۋفېي: چاۋفېي
چو: چو
چوت: چوت
چوتنى: چوت,نى
چوتى: چوت,ى
چوتىنى: چوت,ى,نى
چوتىنىڭ: چوت,ى,نىڭ
چورما: چورما
چوغ: چوغ
چوقۇم: چوقۇم
چولاق: چولاق
چولپانلىرى: چولپان,لار,ى
چولپىنى: چولپان,نى
چوڭ: چوڭ
چوڭايتىلغان: چوڭايتىل,غان
چوڭراق: چوڭ,راق
چوڭقۇر: چوڭقۇر
چوڭقۇرلاشتۇردى: چوڭقۇرلاشتۇر,دى
چوڭقۇرلاشتۇردۇق: چوڭقۇرلاشتۇر,دۇق
چوڭقۇرلاشتۇرغاندىلا: چوڭقۇرلاشتۇر,غان,دا,لا
چوڭقۇرلاشتۇرمىساق: چوڭقۇرلاشتۇر,ما,سا,ق
چوڭقۇرلاشتۇرىدىغان: چوڭقۇرلاشتۇر,ىدىغان
چوڭقۇرلاشتۇرىدۇ: چوڭقۇرلاشتۇر,ىدۇ
چوڭقۇرلاشتۇرۇش: چوڭقۇرلاشتۇر,ۇش
چوڭقۇرلاشتۇرۇشتا: چوڭقۇرلاشتۇر,ۇش,تا
چوڭقۇرلاشتۇرۇشتىكى: چوڭقۇرلاشتۇر,ۇش,تىكى
چوڭقۇرلاشتۇرۇشتىن: چوڭقۇرلاشتۇر,ۇش,تىن
چوڭقۇرلاشتۇرۇشقا: چوڭقۇرلاشتۇر,ۇش,قا
چوڭقۇرلاشتۇرۇشقا: چوڭقۇرلاشتۇر,ۇش,قا
چوڭقۇرلاشتۇرۇشنى: چوڭقۇرلاشتۇر,ۇش,نى
چوڭقۇرلاشتۇرۇشنىڭ: چوڭقۇرلاشتۇر,ۇش,نىڭ
چوڭقۇرلاشتۇرۇشى: چوڭقۇرلاشتۇر,ۇش,ى
چوڭقۇرلاشتۇرۇشىغا: چوڭقۇرلاشتۇر,ۇش,ىغا
چوڭقۇرلاشتۇرۇشىمىز: چوڭقۇرلاشتۇر,ۇش,ىمىز
چوڭقۇرلاشتۇرۇشىنى: چوڭقۇرلاشتۇر,ۇش,ى,نى
چوڭقۇرلاشتۇرۇلغانلىقىدىن: چوڭقۇرلاشتۇرۇل,غان,لىق,ى,دىن
چوڭقۇرلاشتۇرۇلۇۋاتقان: چوڭقۇرلاشتۇرۇلۇۋات,قان
چوڭقۇرلاشتۇرۇپ: چوڭقۇرلاشتۇر,ۇپ
چوڭقۇرلىشىدۇ: چۇڭقۇرلاش,ىدۇ
چوڭقۇرلىشىش: چۇڭقۇرلاش,ىش
چوڭقۇرلىشىپ: چۇڭقۇرلاش,ىپ
چوڭقۇرلۇقتا: چوڭقۇرلۇق,تا
چوڭقۇرلۇقى: چوڭقۇرلۇق,ى
چوڭقۇرلۇقىنى: چوڭقۇرلۇق,ى,نى
چوڭلار: چوڭ,لار
چوڭلارنىڭ: چوڭ,لار,نىڭ
چوڭلۇقىنى: چوڭلۇق,ى,نى
چوڭى: چوڭ,ى
چوڭىيىدۇ: چوڭاي,ىدۇ
چوڭىيىپ: چوڭاي,ىپ
چوڭچىڭ: چوڭچىڭ
چى: چى
چىباۋ: چىباۋ
چىتلاقنى: چىتلاق,نى
چىداش: چىدا,ش
چىداملىق: چىداملىق
چىداپ: چىدا,پ
چىدې: چىدې
چىرا: چىرا
چىراغ: چىراغ
چىراغلار: چىراغ,لار
چىراغلارنى: چىراغ,لار,نى
چىراغلىرىنى: چىراغ,لار,ى,نى
چىراي: چىراي
چىرايلىق: چىرايلىق
چىرىتىشى: چىرىت,ىش,ى
چىرىتىشىگە: چىرىتىش,ى,گە
چىرىكلىشىش: چىرىكلەش,ىش
چىرىكلىشىشكە: چىرىكلەش,ىش,كە
چىرىكلىشىشنىڭ: چىرىكلەش,ىش,نىڭ
چىرىكلىشىشىگە: چىرىكلەش,ىش,ى,گە
چىرىكلىككە: چىرىكلىك,كە
چىرىكلىكنى: چىرىكلىك,نى
چىرىكلىكنىڭ: چىرىكلىك,نىڭ
چىرىكلەشكەن: چىرىكلەش,كەن
چىرىكلەشكەنلەر: چىرىكلەش,كەن,لەر
چىرىكلەشكەنلەرنى: چىرىكلەش,كەن,لەر,نى
چىش: چىش
چىشى: چىش,ى
چىشىغا: چىش,ى,غا
چىشەن: چىشەن
چىغۋان: چىغۋان
چىق: چىق
چىقاتتىم: چىقات,تىم
چىقاردى: چىقار,دى
چىقاردۇق: چىقار,دۇق
چىقارغان: چىقار,غان
چىقارغانلىقىنى: چىقار,غان,لىق,ى,نى
چىقارغىلى: چىقار,غىلى
چىقارماي: چىقار,ما,ي
چىقالايدىغان: چىقالا,يدىغان
چىقالمايدىغانلىقىدىن: چىقالما,يدىغان,لىق,ى,دىن
چىقايلى: چىق,ايلى
چىقتى: چىق,تى
چىقتىم: چىق,تىم
چىقسا: چىق,سا
چىقسىمۇ: چىق,سا,مۇ
چىققان: چىق,قان
چىققاندا: چىق,قان,دا
چىققاندىكى: چىق,قان,دىكى
چىققاندىن: چىق,قان,دىن
چىققانلار: چىق,قان,لار
چىققانلارنى: چىق,قان,لار,نى
چىققانلارنىڭ: چىق,قان,لار,نىڭ
چىققانلىق: چىق,قان,لىق
چىققانلىقى: چىق,قان,لىق,ى
چىققىچىمۇ: چىق,قىچە,مۇ
چىقماسلىقىنى: چىقما,س,لىق,ى,نى
چىقماقتا: چىق,ماق,تا
چىقماقچى: چىق,ماقچى
چىقماي: چىقما,ي
چىقمىغان: چىقما,غان
چىقىدىغان: چىق,ىدىغان
چىقىدىغانلارنىڭ: چىقى,دىغان,لار,نىڭ
چىقىدىغانلىقى: چىق,ىدىغان,لىق,ى
چىقىدىغانلىقىدىن: چىق,ىدىغان,لىق,ىدىن
چىقىدىغانلىقىنى: چىق,ىدىغان,لىق,ى,نى
چىقىدىكەن: چىق,ىدىكەن
چىقىدۇ: چىق,ىدۇ
چىقىرالايدىكەن: چىقىرالا,يدىكەن
چىقىرالمىدى: چىقىرالما,دى
چىقىرىدىغان: چىقار,ىدىغان
چىقىرىدىغانلىقىنى: چىقار,ىدىغان,لىق,ى,نى
چىقىرىدىكەن: چىقار,ىدىكەن
چىقىرىدۇ: چىقار,ىدۇ
چىقىرىش: چىقار,ىش
چىقىرىشتا: چىقار,ىش,تا
